Year,Month,Day,Precip,Tmax,Tmin
1977,2,25,0.97,44,33
1977,2,26,0.02,39,33
1977,2,27,0,42,32
1977,2,28,0,53,26
1977,3,1,0,34,26
1977,3,2,0,34,19
1977,3,3,0,40,16
1977,3,4,0.18,47,32
1977,3,5,0.29,48,34
1977,3,6,0,47,32
1977,3,7,0,35,27
1977,3,8,0,37,23
1977,3,9,0,50,30
1977,3,10,0,67,38
1977,3,11,0,69,29
1977,3,12,0,70,37
1977,3,13,0.44,64,54
1977,3,14,0.28,59,40
1977,3,15,0,46,38
1977,3,16,0,57,39
1977,3,17,0,48,27
1977,3,18,0.07,36,22
1977,3,19,0.3,32,21
1977,3,20,0,33,12
1977,3,21,0.02,34,26
1977,3,22,0.11,46,30
1977,3,23,1.24,35,24
1977,3,24,0.02,32,12
1977,3,25,0.01,21,15
1977,3,26,0,32,19
1977,3,27,0,34,14
1977,3,28,0,51,27
1977,3,29,0.1,56,43
1977,3,30,0,76,44
1977,3,31,0.23,85,42
1977,4,1,0,47,28
1977,4,2,0,45,28
1977,4,3,0.35,55,40
1977,4,4,0,50,23
1977,4,5,0.06,46,35
1977,4,6,0.09,53,31
1977,4,7,0,37,21
1977,4,8,0.01,39,23
1977,4,9,0,29,18
1977,4,10,0,38,18
1977,4,11,0,56,31
1977,4,12,0,81,54
1977,4,13,0,78,48
1977,4,14,0.06,80,40
1977,4,15,0,54,25
1977,4,16,0,58,26
1977,4,17,0,57,26
1977,4,18,0,61,27
1977,4,19,0,69,37
1977,4,20,0,77,54
1977,4,21,0,75,55
1977,4,22,0,80,58
1977,4,23,0.41,75,46
1977,4,24,1.06,49,46
1977,4,25,0.28,51,39
1977,4,26,0,45,33
1977,4,27,0,54,31
1977,4,28,0,61,46
1977,4,29,0,46,23
1977,4,30,0,52,28
1977,5,1,0,66,34
1977,5,2,0,74,50
1977,5,3,0.15,64,34
1977,5,4,0,55,30
1977,5,5,0.97,63,40
1977,5,6,0.03,69,50
1977,5,7,0,77,44
1977,5,8,0,54,27
1977,5,9,0.36,62,31
1977,5,10,0.15,42,31
1977,5,11,0,53,36
1977,5,12,0,60,33
1977,5,13,0,72,46
1977,5,14,0,61,30
1977,5,15,0,58,30
1977,5,16,0,65,35
1977,5,17,0,80,42
1977,5,18,0,84,54
1977,5,19,0.07,80,58
1977,5,20,0,76,50
1977,5,21,0,82,55
1977,5,22,0,90,62
1977,5,23,0,84,58
1977,5,24,0,86,64
1977,5,25,0.44,82,57
1977,5,26,0,78,51
1977,5,27,0,69,40
1977,5,28,0,78,54
1977,5,29,0,84,45
1977,5,30,0,67,48
1977,5,31,0,73,48
1977,6,1,0,75,59
1977,6,2,0,77,51
1977,6,3,0.03,68,39
1977,6,4,0,61,36
1977,6,5,0,73,51
1977,6,6,0,69,42
1977,6,7,0.49,56,45
1977,6,8,0,55,42
1977,6,9,0.04,63,42
1977,6,10,0.64,54,47
1977,6,11,0.06,57,41
1977,6,12,0,72,51
1977,6,13,0,67,45
1977,6,14,0,73,56
1977,6,15,0,69,51
1977,6,16,0,77,42
1977,6,17,0,79,61
1977,6,18,0.39,79,63
1977,6,19,0.64,76,64
1977,6,20,0,78,51
1977,6,21,0.13,78,54
1977,6,22,0,70,44
1977,6,23,0,68,42
1977,6,24,0,75,51
1977,6,25,0,79,60
1977,6,26,0.21,75,56
1977,6,27,0,73,51
1977,6,28,0,82,62
1977,6,29,0.08,76,68
1977,6,30,0.32,78,55
1977,7,1,0,79,66
1977,7,2,0,81,51
1977,7,3,0,72,42
1977,7,4,0.02,78,52
1977,7,5,0,79,62
1977,7,6,1.27,81,60
1977,7,7,0.19,76,64
1977,7,8,0.88,72,65
1977,7,9,0.11,74,59
1977,7,10,0.01,79,54
1977,7,11,0,73,55
1977,7,12,0.19,74,65
1977,7,13,0,84,69
1977,7,14,0,84,55
1977,7,15,0,80,54
1977,7,16,0.05,90,71
1977,7,17,0.06,88,69
1977,7,18,0.13,85,63
1977,7,19,0,87,65
1977,7,20,0.36,89,64
1977,7,21,0,93,70
1977,7,22,0.45,87,59
1977,7,23,0,68,48
1977,7,24,0,79,52
1977,7,25,0.48,82,65
1977,7,26,0.4,77,51
1977,7,27,0,67,43
1977,7,28,0,70,43
1977,7,29,0,75,57
1977,7,30,0.58,75,63
1977,7,31,0.02,78,56
1977,8,1,0.24,84,62
1977,8,2,0,80,52
1977,8,3,0,78,56
1977,8,4,0,79,59
1977,8,5,0,85,68
1977,8,6,0.69,82,67
1977,8,7,0.34,78,67
1977,8,8,0.06,78,66
1977,8,9,0.05,83,67
1977,8,10,0,77,59
1977,8,11,0.16,83,64
1977,8,12,0.08,86,64
1977,8,13,0.1,73,51
1977,8,14,0,83,58
1977,8,15,0.4,74,50
1977,8,16,0,71,50
1977,8,17,1.3,80,59
1977,8,18,0.02,71,53
1977,8,19,0,66,42
1977,8,20,0,69,47
1977,8,21,0,64,40
1977,8,22,0.36,70,53
1977,8,23,0.01,72,49
1977,8,24,0.44,73,56
1977,8,25,0.07,58,39
1977,8,26,0,67,42
1977,8,27,0,75,58
1977,8,28,0,83,64
1977,8,29,0,90,71
1977,8,30,0.35,89,66
1977,8,31,0,75,56
1977,9,1,0,81,62
1977,9,2,0.03,89,66
1977,9,3,0.25,81,66
1977,9,4,0.01,83,49
1977,9,5,0,76,52
1977,9,6,0.44,79,61
1977,9,7,0,70,45
1977,9,8,0,70,47
1977,9,9,0,76,55
1977,9,10,0,75,62
1977,9,11,0.02,74,57
1977,9,12,0,61,37
1977,9,13,0.03,72,49
1977,9,14,2.04,63,56
1977,9,15,0,64,39
1977,9,16,0.85,65,44
1977,9,17,0.77,62,55
1977,9,18,0.32,75,58
1977,9,19,1.36,75,62
1977,9,20,0.56,75,62
1977,9,21,0.54,72,57
1977,9,22,0.01,64,51
1977,9,23,0,55,48
1977,9,24,0,62,51
1977,9,25,1.51,61,49
1977,9,26,0.12,58,52
1977,9,27,0.25,68,50
1977,9,28,0,66,47
1977,9,29,0.02,62,44
1977,9,30,0,61,41
1977,10,1,0.16,62,52
1977,10,2,0.38,62,49
1977,10,3,0.35,51,43
1977,10,4,0.33,51,43
1977,10,5,0,60,39
1977,10,6,0.17,64,47
1977,10,7,0,57,37
1977,10,8,0,50,32
1977,10,9,0.25,55,42
1977,10,10,0.32,65,46
1977,10,11,0,56,32
1977,10,12,0.1,62,38
1977,10,13,0,54,33
1977,10,14,0,49,29
1977,10,15,0.1,47,34
1977,10,16,0.16,56,41
1977,10,17,2.56,47,34
1977,10,18,0.17,43,32
1977,10,19,0.07,52,35
1977,10,20,0.76,45,41
1977,10,21,0,52,31
1977,10,22,0.01,64,39
1977,10,23,0,56,27
1977,10,24,0,49,25
1977,10,25,0,62,39
1977,10,26,0,67,42
1977,10,27,0,70,44
1977,10,28,0,65,44
1977,10,29,0,56,32
1977,10,30,0,54,29
1977,10,31,0,52,26
1977,11,1,0,56,39
1977,11,2,0,59,45
1977,11,3,0,64,55
1977,11,4,0.29,70,58
1977,11,5,0.45,67,46
1977,11,6,0.02,58,47
1977,11,7,0.12,63,55
1977,11,8,0.42,59,46
1977,11,9,0,55,48
1977,11,10,0,60,52
1977,11,11,1.24,64,33
1977,11,12,0,39,30
1977,11,13,0.34,38,28
1977,11,14,0,29,25
1977,11,15,0,35,25
1977,11,16,0,49,34
1977,11,17,0.02,61,47
1977,11,18,0.11,55,37
1977,11,19,0,41,36
1977,11,20,0,40,26
1977,11,21,0,45,32
1977,11,22,0.01,48,30
1977,11,23,0,37,31
1977,11,24,0.01,44,35
1977,11,25,0,44,28
1977,11,26,0.44,42,29
1977,11,27,0.05,32,19
1977,11,28,0.03,31,20
1977,11,29,0,36,25
1977,11,30,0,38,28
1977,12,1,0,38,28
1977,12,2,0,38,28
1977,12,3,0,38,28
1977,12,4,0,38,28
1977,12,5,0,38,28
1977,12,6,0,38,28
1977,12,7,0,38,28
1977,12,8,0,38,28
1977,12,9,0,38,28
1977,12,10,0,38,28
1977,12,11,0,38,28
1977,12,12,0,38,28
1977,12,13,0,38,28
1977,12,14,0,38,28
1977,12,15,0,38,28
1977,12,16,0,38,28
1977,12,17,0,38,28
1977,12,18,0,38,28
1977,12,19,0,38,28
1977,12,20,0,38,28
1977,12,21,0,38,28
1977,12,22,0,38,28
1977,12,23,0,38,28
1977,12,24,0,38,28
1977,12,25,0,38,28
1977,12,26,0,38,28
1977,12,27,0,38,28
1977,12,28,0,38,28
1977,12,29,0,38,28
1977,12,30,0,38,28
1977,12,31,0,38,28
1978,1,1,0,33,11
1978,1,2,0.05,28,12
1978,1,3,0,23,7
1978,1,4,0,20,11
1978,1,5,0,32,16
1978,1,6,0,35,28
1978,1,7,0.04,34,26
1978,1,8,0.19,38,32
1978,1,9,1.52,53,23
1978,1,10,0.29,24,6
1978,1,11,0.16,18,8
1978,1,12,0,21,15
1978,1,13,0,26,16
1978,1,14,0.39,27,12
1978,1,15,0.36,13,9
1978,1,16,0,17,9
1978,1,17,0.06,24,7
1978,1,18,1.06,23,15
1978,1,19,0.06,23,16
1978,1,20,0.14,25,17
1978,1,21,0.85,20,7
1978,1,22,0.05,18,14
1978,1,23,0,25,-9
1978,1,24,0,25,0
1978,1,25,0.06,34,14
1978,1,26,0.91,51,33
1978,1,27,0.03,49,10
1978,1,28,0.04,20,12
1978,1,29,0.09,19,8
1978,1,30,0.02,19,8
1978,1,31,0,20,15
1978,2,1,0,20,13
1978,2,2,0,22,7
1978,2,3,0.03,27,9
1978,2,4,0.05,19,-14
1978,2,5,0,12,-16
1978,2,6,0.04,16,-11
1978,2,7,0.4,17,8
1978,2,8,0.01,23,14
1978,2,9,0,25,9
1978,2,10,0,22,-5
1978,2,11,0.02,27,6
1978,2,12,0,27,17
1978,2,13,0.03,28,21
1978,2,14,0.08,30,11
1978,2,15,0,20,-11
1978,2,16,0,27,-5
1978,2,17,0,32,17
1978,2,18,0,37,-1
1978,2,19,0.05,26,-5
1978,2,20,0,19,-9
1978,2,21,0,26,-4
1978,2,22,0.08,22,6
1978,2,23,0.02,20,12
1978,2,24,0,29,5
1978,2,25,0,32,19
1978,2,26,0.09,35,17
1978,2,27,0.01,27,15
1978,2,28,0,23,5
1978,3,1,0,31,5
1978,3,2,0.02,23,13
1978,3,3,0,22,0
1978,3,4,0.19,20,12
1978,3,5,0.03,21,6
1978,3,6,0,21,8
1978,3,7,0,24,6
1978,3,8,0,25,-2
1978,3,9,0,37,0
1978,3,10,0,45,9
1978,3,11,0,40,10
1978,3,12,0,42,22
1978,3,13,0,40,30
1978,3,14,0.01,46,34
1978,3,15,0.18,52,35
1978,3,16,0,38,28
1978,3,17,0,34,15
1978,3,18,0,28,15
1978,3,19,0,40,24
1978,3,20,0,43,18
1978,3,21,0,42,26
1978,3,22,0.17,60,32
1978,3,23,0.04,44,31
1978,3,24,0,49,24
1978,3,25,0,30,18
1978,3,26,0.13,35,24
1978,3,27,0.57,39,32
1978,3,28,0.41,40,33
1978,3,29,0.02,46,31
1978,3,30,0,40,28
1978,3,31,0,41,25
1978,4,1,0.01,50,35
1978,4,2,0.1,67,25
1978,4,3,0,36,18
1978,4,4,0.01,37,28
1978,4,5,0.55,56,35
1978,4,6,0,42,29
1978,4,7,0.31,48,34
1978,4,8,0,54,33
1978,4,9,0,33,25
1978,4,10,0,42,25
1978,4,11,0.03,59,41
1978,4,12,0.19,68,40
1978,4,13,0,62,43
1978,4,14,0.09,66,32
1978,4,15,0.01,40,32
1978,4,16,0.04,40,31
1978,4,17,0,45,27
1978,4,18,0,51,22
1978,4,19,0.01,57,34
1978,4,20,0.27,49,42
1978,4,21,0.31,48,34
1978,4,22,0.03,38,30
1978,4,23,0,46,23
1978,4,24,0,53,27
1978,4,25,0,58,26
1978,4,26,0,60,31
1978,4,27,0,62,34
1978,4,28,0,60,27
1978,4,29,0,59,29
1978,4,30,0,62,29
1978,5,1,0,41,27
1978,5,2,0,39,31
1978,5,3,0,51,27
1978,5,4,0,52,22
1978,5,5,0.24,58,37
1978,5,6,0.43,45,40
1978,5,7,0.08,55,41
1978,5,8,0,59,38
1978,5,9,0.29,59,48
1978,5,10,0.13,70,46
1978,5,11,0,53,34
1978,5,12,0,72,47
1978,5,13,0,71,56
1978,5,14,0.02,65,57
1978,5,15,0,62,51
1978,5,16,0.13,63,49
1978,5,17,0.37,59,50
1978,5,18,0.01,60,49
1978,5,19,0,65,41
1978,5,20,0,78,50
1978,5,21,0.2,82,56
1978,5,22,0,59,35
1978,5,23,0,70,42
1978,5,24,0.01,77,56
1978,5,25,0,71,45
1978,5,26,0,78,46
1978,5,27,0,84,52
1978,5,28,0,84,58
1978,5,29,0,84,59
1978,5,30,0,82,58
1978,5,31,0,88,61
1978,6,1,0,83,58
1978,6,2,0,77,61
1978,6,3,0.5,88,56
1978,6,4,0.05,63,40
1978,6,5,0.05,65,47
1978,6,6,0,65,37
1978,6,7,0,72,53
1978,6,8,0.28,70,60
1978,6,9,0.46,76,56
1978,6,10,0.01,69,41
1978,6,11,0,74,51
1978,6,12,0,83,61
1978,6,13,0.74,85,51
1978,6,14,0.14,53,43
1978,6,15,0,59,36
1978,6,16,0,67,38
1978,6,17,0.03,72,55
1978,6,18,0,69,60
1978,6,19,0,84,63
1978,6,20,0.03,71,50
1978,6,21,0,80,56
1978,6,22,0.25,80,49
1978,6,23,0,70,45
1978,6,24,0,68,44
1978,6,25,0,72,43
1978,6,26,0,80,54
1978,6,27,0,75,66
1978,6,28,0.1,91,65
1978,6,29,0,77,55
1978,6,30,0,82,53
1978,7,1,0,71,42
1978,7,2,0,71,43
1978,7,3,0,74,48
1978,7,4,0.96,69,50
1978,7,5,0,70,51
1978,7,6,0,78,52
1978,7,7,0,83,60
1978,7,8,0,91,67
1978,7,9,0,87,59
1978,7,10,0,77,61
1978,7,11,0,79,44
1978,7,12,0,67,40
1978,7,13,0,77,49
1978,7,14,0,82,63
1978,7,15,0.12,81,63
1978,7,16,0,84,60
1978,7,17,0,84,62
1978,7,18,0,76,40
1978,7,19,0,83,53
1978,7,20,0,87,67
1978,7,21,0,90,70
1978,7,22,0.35,91,69
1978,7,23,0,88,71
1978,7,24,0.02,89,60
1978,7,25,0,77,51
1978,7,26,0.07,75,61
1978,7,27,0.3,83,65
1978,7,28,0.36,85,62
1978,7,29,0,69,47
1978,7,30,0.15,74,57
1978,7,31,0,68,47
1978,8,1,0.02,65,58
1978,8,2,0,81,61
1978,8,3,0,84,67
1978,8,4,1.24,85,61
1978,8,5,0,74,49
1978,8,6,0.25,78,53
1978,8,7,0.6,76,66
1978,8,8,0.36,79,66
1978,8,9,0,79,61
1978,8,10,0.86,83,61
1978,8,11,0,76,52
1978,8,12,0.1,77,57
1978,8,13,0,79,60
1978,8,14,0,81,58
1978,8,15,0,86,61
1978,8,16,0,84,69
1978,8,17,0,87,69
1978,8,18,0,81,61
1978,8,19,0,79,56
1978,8,20,0.18,87,57
1978,8,21,0,72,46
1978,8,22,0,74,46
1978,8,23,0,80,47
1978,8,24,0,80,58
1978,8,25,0.03,84,60
1978,8,26,0,65,51
1978,8,27,0,74,49
1978,8,28,0,79,50
1978,8,29,0.15,79,66
1978,8,30,0,77,54
1978,8,31,0.46,78,57
1978,9,1,0.07,62,55
1978,9,2,0,72,46
1978,9,3,0,78,52
1978,9,4,0.06,72,56
1978,9,5,0,70,47
1978,9,6,0,75,52
1978,9,7,0,88,61
1978,9,8,0,73,45
1978,9,9,0.15,59,51
1978,9,10,0,64,38
1978,9,11,0.05,67,47
1978,9,12,0.11,81,64
1978,9,13,0,67,41
1978,9,14,0,66,45
1978,9,15,0.07,67,51
1978,9,16,0.07,76,51
1978,9,17,0.43,67,42
1978,9,18,0.18,65,46
1978,9,19,0.64,70,55
1978,9,20,0.01,58,54
1978,9,21,0,74,58
1978,9,22,0.08,86,54
1978,9,23,0,60,36
1978,9,24,0,65,39
1978,9,25,0,67,43
1978,9,26,0,60,30
1978,9,27,0,62,35
1978,9,28,0.01,67,47
1978,9,29,0.01,55,30
1978,9,30,0,63,33
1978,10,1,0,66,49
1978,10,2,0,65,43
1978,10,3,0,53,32
1978,10,4,0.08,63,35
1978,10,5,0.42,61,39
1978,10,6,0.09,65,39
1978,10,7,0,61,46
1978,10,8,0.23,54,38
1978,10,9,0.06,43,32
1978,10,10,0.01,55,36
1978,10,11,0,69,36
1978,10,12,0.01,72,41
1978,10,13,0.16,71,51
1978,10,14,1.05,53,42
1978,10,15,0.32,43,35
1978,10,16,0,45,32
1978,10,17,0,50,21
1978,10,18,0,46,22
1978,10,19,0.01,49,27
1978,10,20,0.28,50,41
1978,10,21,0,52,31
1978,10,22,0,70,31
1978,10,23,0,72,49
1978,10,24,0.15,60,32
1978,10,25,0,47,32
1978,10,26,0,60,37
1978,10,27,0.75,62,38
1978,10,28,0,51,37
1978,10,29,0,58,30
1978,10,30,0,48,21
1978,10,31,0,54,36
1978,11,1,0,67,30
1978,11,2,0,50,24
1978,11,3,0,61,31
1978,11,4,0,65,33
1978,11,5,0,68,36
1978,11,6,0,70,39
1978,11,7,0,72,42
1978,11,8,0.13,43,28
1978,11,9,0,48,30
1978,11,10,0,62,31
1978,11,11,0,63,36
1978,11,12,0,59,35
1978,11,13,0,38,34
1978,11,14,0,51,37
1978,11,15,0,57,36
1978,11,16,0,43,26
1978,11,17,0,45,25
1978,11,18,0.25,59,38
1978,11,19,0,48,39
1978,11,20,0,50,24
1978,11,21,0.06,32,23
1978,11,22,0.05,27,17
1978,11,23,0,35,18
1978,11,24,0.15,44,33
1978,11,25,0.1,42,29
1978,11,26,0.1,30,16
1978,11,27,0.01,22,11
1978,11,28,0.08,37,18
1978,11,29,0.02,39,24
1978,11,30,0,40,29
1978,12,1,0,41,22
1978,12,2,0.05,42,30
1978,12,3,0,33,20
1978,12,4,0.22,47,25
1978,12,5,0,60,27
1978,12,6,0,44,28
1978,12,7,0,48,28
1978,12,8,0,49,35
1978,12,9,0.55,49,28
1978,12,10,0.08,28,17
1978,12,11,0,22,15
1978,12,12,0,27,15
1978,12,13,0,35,27
1978,12,14,0,42,26
1978,12,15,0,31,24
1978,12,16,0,44,22
1978,12,17,0.62,44,24
1978,12,18,0.01,35,21
1978,12,19,0.07,28,11
1978,12,20,0,22,7
1978,12,21,0.4,39,20
1978,12,22,0,39,27
1978,12,23,0,35,27
1978,12,24,0,36,18
1978,12,25,1.21,34,25
1978,12,26,0.16,32,22
1978,12,27,0,29,23
1978,12,28,0.01,25,18
1978,12,29,0.01,20,-6
1978,12,30,0,24,3
1978,12,31,0,34,21
1979,1,1,0.06,46,33
1979,1,2,0.54,53,32
1979,1,3,0.22,32,3
1979,1,4,0,12,-3
1979,1,5,0.02,19,7
1979,1,6,0,19,6
1979,1,7,0,28,9
1979,1,8,0.78,30,19
1979,1,9,0.01,23,-2
1979,1,10,0,15,2
1979,1,11,0.02,18,3
1979,1,12,0,16,-11
1979,1,13,0,23,15
1979,1,14,0.24,37,23
1979,1,15,0.03,41,11
1979,1,16,0,17,5
1979,1,17,0,24,-1
1979,1,18,0.1,31,10
1979,1,19,0.01,11,0
1979,1,20,0,19,0
1979,1,21,0.57,36,19
1979,1,22,0.11,32,24
1979,1,23,0,28,25
1979,1,24,0,33,27
1979,1,25,1.05,43,32
1979,1,26,0.42,33,29
1979,1,27,0.1,34,32
1979,1,28,0.03,34,31
1979,1,29,0.08,33,27
1979,1,30,0.12,29,25
1979,1,31,0.04,26,20
1979,2,1,0.05,24,12
1979,2,2,0.07,14,11
1979,2,3,0.01,18,11
1979,2,4,0,22,-2
1979,2,5,0,31,8
1979,2,6,0.01,14,6
1979,2,7,0.01,15,-1
1979,2,8,0.16,22,12
1979,2,9,0.01,17,1
1979,2,10,0.01,4,-3
1979,2,11,0.03,11,-23
1979,2,12,0,1,-20
1979,2,13,0,12,-15
1979,2,14,0.06,3,-11
1979,2,15,0,4,-8
1979,2,16,0.03,10,-1
1979,2,17,0,6,-16
1979,2,18,0,-4,-23
1979,2,19,0.06,11,-18
1979,2,20,0,24,-3
1979,2,21,0,34,2
1979,2,22,0,44,27
1979,2,23,0,36,26
1979,2,24,0.05,39,30
1979,2,25,0,40,26
1979,2,26,0.86,34,25
1979,2,27,0.21,34,22
1979,2,28,0.05,28,10
1979,3,1,0,46,19
1979,3,2,0.04,48,33
1979,3,3,0,38,34
1979,3,4,0,44,37
1979,3,5,0.32,51,38
1979,3,6,0.97,55,33
1979,3,7,0,42,29
1979,3,8,0,43,25
1979,3,9,0,40,26
1979,3,10,0,47,33
1979,3,11,0.08,47,20
1979,3,12,0.01,22,15
1979,3,13,0,28,16
1979,3,14,0.01,51,27
1979,3,15,0.02,48,9
1979,3,16,0,22,10
1979,3,17,0,36,22
1979,3,18,0,40,31
1979,3,19,0,44,17
1979,3,20,0,43,20
1979,3,21,0,50,24
1979,3,22,0,55,27
1979,3,23,0,66,35
1979,3,24,0,68,53
1979,3,25,0.02,59,39
1979,3,26,0.3,45,30
1979,3,27,0,32,21
1979,3,28,0,30,18
1979,3,29,0.21,48,25
1979,3,30,0.19,60,41
1979,3,31,0.01,64,54
1979,4,1,0.08,65,34
1979,4,2,0.05,46,35
1979,4,3,0.01,48,39
1979,4,4,0,44,23
1979,4,5,0.25,44,30
1979,4,6,0,44,26
1979,4,7,0,31,22
1979,4,8,0,34,24
1979,4,9,0.68,40,27
1979,4,10,0.74,36,29
1979,4,11,0,39,19
1979,4,12,0,46,30
1979,4,13,0,52,36
1979,4,14,0.06,49,36
1979,4,15,0,54,40
1979,4,16,0.28,45,36
1979,4,17,0.16,40,36
1979,4,18,0,50,32
1979,4,19,0,48,23
1979,4,20,0,50,25
1979,4,21,0,56,27
1979,4,22,0,68,44
1979,4,23,0,64,35
1979,4,24,0,67,38
1979,4,25,0,77,60
1979,4,26,0,77,61
1979,4,27,0.06,67,55
1979,4,28,0.89,64,40
1979,4,29,0,62,34
1979,4,30,0,52,30
1979,5,1,0.03,66,36
1979,5,2,0,49,27
1979,5,3,0,58,35
1979,5,4,0.22,64,43
1979,5,5,0,52,34
1979,5,6,0,50,36
1979,5,7,0,63,39
1979,5,8,0,80,54
1979,5,9,0,88,63
1979,5,10,0,89,59
1979,5,11,0.02,86,55
1979,5,12,0,84,63
1979,5,13,0.06,77,51
1979,5,14,0.02,60,45
1979,5,15,0,66,45
1979,5,16,0.01,73,46
1979,5,17,0,60,33
1979,5,18,0,65,33
1979,5,19,0,73,51
1979,5,20,0,71,58
1979,5,21,0,74,55
1979,5,22,0.04,64,45
1979,5,23,0,60,35
1979,5,24,0.24,64,52
1979,5,25,0.61,61,50
1979,5,26,0.51,54,45
1979,5,27,0.11,63,45
1979,5,28,0.19,58,45
1979,5,29,0.05,57,45
1979,5,30,0,64,50
1979,5,31,0,67,41
1979,6,1,0,76,48
1979,6,2,0,81,55
1979,6,3,0,77,50
1979,6,4,0,78,54
1979,6,5,0,80,57
1979,6,6,0.03,77,47
1979,6,7,0,71,55
1979,6,8,0,82,65
1979,6,9,0.11,74,66
1979,6,10,0,85,67
1979,6,11,0.73,80,56
1979,6,12,0.02,60,36
1979,6,13,0,59,37
1979,6,14,0,66,39
1979,6,15,0,76,47
1979,6,16,0,85,60
1979,6,17,0,87,58
1979,6,18,0,80,60
1979,6,19,0,60,40
1979,6,20,0,74,41
1979,6,21,0,78,55
1979,6,22,0.73,71,54
1979,6,23,0.45,75,53
1979,6,24,0,60,46
1979,6,25,0,61,35
1979,6,26,0,66,37
1979,6,27,0,74,54
1979,6,28,0,78,57
1979,6,29,0.16,65,47
1979,6,30,0.43,78,57
1979,7,1,0,78,63
1979,7,2,0.05,75,58
1979,7,3,0.15,71,55
1979,7,4,0,73,44
1979,7,5,0,70,43
1979,7,6,0,57,41
1979,7,7,0,71,44
1979,7,8,0,75,47
1979,7,9,0,81,56
1979,7,10,0,82,64
1979,7,11,0.03,75,61
1979,7,12,0,82,60
1979,7,13,0,84,59
1979,7,14,0,87,58
1979,7,15,0,91,59
1979,7,16,0.21,89,67
1979,7,17,0,85,55
1979,7,18,0.36,79,60
1979,7,19,0,78,49
1979,7,20,0,82,54
1979,7,21,0,85,56
1979,7,22,0,85,56
1979,7,23,0,85,58
1979,7,24,0.74,86,62
1979,7,25,0,86,64
1979,7,26,0.05,87,70
1979,7,27,0.55,80,63
1979,7,28,0.01,75,55
1979,7,29,0.03,79,60
1979,7,30,0,80,52
1979,7,31,0,85,59
1979,8,1,1.42,89,67
1979,8,2,1.64,83,69
1979,8,3,0.18,85,58
1979,8,4,0,83,60
1979,8,5,0,84,59
1979,8,6,0,84,64
1979,8,7,0,75,45
1979,8,8,0,76,55
1979,8,9,0,75,50
1979,8,10,0,75,57
1979,8,11,0.11,79,60
1979,8,12,0,67,54
1979,8,13,0,65,44
1979,8,14,0.11,71,52
1979,8,15,0.01,74,52
1979,8,16,0.15,56,50
1979,8,17,0,66,39
1979,8,18,0.07,71,41
1979,8,19,0.14,63,55
1979,8,20,0,74,48
1979,8,21,0,75,51
1979,8,22,0,77,49
1979,8,23,0,81,57
1979,8,24,0,74,66
1979,8,25,0.03,81,69
1979,8,26,0,77,50
1979,8,27,0.88,79,56
1979,8,28,0.02,72,57
1979,8,29,0,80,66
1979,8,30,0,81,67
1979,8,31,0,85,54
1979,9,1,0,77,50
1979,9,2,0,84,61
1979,9,3,1.05,81,65
1979,9,4,0,81,54
1979,9,5,0,81,56
1979,9,6,0.97,80,63
1979,9,7,0.22,74,63
1979,9,8,0.03,70,51
1979,9,9,0.01,58,35
1979,9,10,0,65,44
1979,9,11,0,76,41
1979,9,12,0,63,38
1979,9,13,0,77,48
1979,9,14,0.04,75,60
1979,9,15,1.01,79,53
1979,9,16,0.01,69,40
1979,9,17,0,69,40
1979,9,18,0,75,51
1979,9,19,0.02,75,49
1979,9,20,0,54,30
1979,9,21,0,62,44
1979,9,22,0.18,61,52
1979,9,23,0,65,32
1979,9,24,0,59,31
1979,9,25,0,66,41
1979,9,26,0,68,44
1979,9,27,0,70,39
1979,9,28,0,75,45
1979,9,29,0.72,59,55
1979,9,30,0.02,70,52
1979,10,1,0,73,57
1979,10,2,0,66,53
1979,10,3,0.01,70,54
1979,10,4,0.05,69,52
1979,10,5,0.02,67,53
1979,10,6,2.46,57,46
1979,10,7,0.03,59,46
1979,10,8,0.02,55,39
1979,10,9,0.21,51,40
1979,10,10,0.07,50,32
1979,10,11,0,49,33
1979,10,12,0.01,53,36
1979,10,13,0.1,55,39
1979,10,14,0.01,48,38
1979,10,15,0.11,43,34
1979,10,16,0.01,48,40
1979,10,17,0,53,32
1979,10,18,0.04,58,43
1979,10,19,0,54,45
1979,10,20,0,70,47
1979,10,21,0,76,62
1979,10,22,0,80,61
1979,10,23,0,82,61
1979,10,24,0.7,73,37
1979,10,25,0.06,47,37
1979,10,26,0,42,31
1979,10,27,0.02,37,31
1979,10,28,0.2,43,31
1979,10,29,0.01,49,40
1979,10,30,0,43,38
1979,10,31,0,43,26
1979,11,1,0,55,37
1979,11,2,0.42,60,44
1979,11,3,0.57,46,39
1979,11,4,0.01,45,27
1979,11,5,0,45,25
1979,11,6,0,51,30
1979,11,7,0.1,53,40
1979,11,8,0,45,33
1979,11,9,0,48,33
1979,11,10,0.18,58,40
1979,11,11,0.03,50,29
1979,11,12,0,45,29
1979,11,13,0.01,41,24
1979,11,14,0.12,43,33
1979,11,15,0.04,38,25
1979,11,16,0.02,40,22
1979,11,17,0,37,21
1979,11,18,0,54,30
1979,11,19,0,51,32
1979,11,20,0,65,34
1979,11,21,0,65,42
1979,11,22,0.06,53,41
1979,11,23,0.04,54,48
1979,11,24,0,64,51
1979,11,25,0.19,64,44
1979,11,26,0.25,65,46
1979,11,27,0.72,63,42
1979,11,28,0,53,41
1979,11,29,0,56,29
