STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/8/80,0,,76,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/9/80,0,,75,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/10/80,0,,73,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/11/80,0,,72,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/12/80,0,,72,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/13/80,0.02,,68,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/14/80,0,,60,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/15/80,0.04,,42,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/16/80,0,,38,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/17/80,0,,40,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/18/80,0,,49,15
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/19/80,0,,51,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/20/80,0,,57,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/21/80,0,,49,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/22/80,0,,52,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/23/80,0,,54,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/24/80,0.24,,47,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/25/80,0,,32,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/26/80,0,,42,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/27/80,0,,42,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/28/80,0,,56,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/29/80,0,,60,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11/30/80,0,,57,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/1/80,0,,66,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/2/80,0,,62,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/3/80,0,,63,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/4/80,0,,59,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/5/80,0,,64,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/6/80,0,,60,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/7/80,0,,58,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/8/80,0.74,,35,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/9/80,0,,39,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/10/80,0,,39,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/11/80,0,,47,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/12/80,0,,47,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/13/80,0,,43,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/14/80,0,,52,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/15/80,0,,58,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/16/80,0,,60,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/17/80,0,,62,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/18/80,0,,65,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/19/80,0,,41,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/20/80,0,,40,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/21/80,0,,44,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/22/80,0,,59,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/23/80,0,,59,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/24/80,0,,55,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/25/80,0,,57,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/26/80,0,,62,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/27/80,0,,65,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/28/80,0,,66,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/29/80,0,,58,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/30/80,0,,58,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12/31/80,0,,59,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/1/81,0,,62,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/2/81,0,,60,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/3/81,0,,61,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/4/81,0,,57,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/5/81,0,,62,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/6/81,0,,52,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/7/81,0,,49,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/8/81,0,,57,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/9/81,0,,59,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/10/81,0,,53,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/11/81,0,,47,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/12/81,0,,47,25
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/13/81,0,,55,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/14/81,0,,55,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/15/81,0,,56,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/16/81,0,,48,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/17/81,0.03,,37,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/18/81,0.02,,36,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/19/81,0,,42,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/20/81,0,,44,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/21/81,0,,51,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/22/81,0,,57,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/23/81,0,,62,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/24/81,0,,61,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/25/81,0,,53,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/26/81,0,,53,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/27/81,0,,55,16
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/28/81,0,,51,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/29/81,0,,54,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/30/81,0,,60,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1/31/81,0,,43,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/1/81,0,,44,18
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/2/81,0,,49,12
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/3/81,0,,50,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/4/81,0,,54,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/5/81,0,,54,15
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/6/81,0,,58,17
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/7/81,0,,59,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/8/81,0,,60,19
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/9/81,0.51,,44,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/10/81,0,,48,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/11/81,0,,50,20
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/12/81,0,,57,24
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/13/81,0,,59,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/14/81,0,,63,23
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/15/81,0,,66,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/16/81,0,,66,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/17/81,0,,66,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/18/81,0,,71,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/19/81,0,,72,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/20/81,0,,74,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/21/81,0,,51,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/22/81,0,,59,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/23/81,0,,64,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/24/81,0,,69,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/25/81,0,,69,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/26/81,0,,70,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/27/81,0,,60,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2/28/81,0.16,,65,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/1/81,0,,58,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/2/81,0.01,,64,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/3/81,0.32,,51,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/4/81,0,,54,29
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/5/81,0,,57,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/6/81,0.01,,52,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/7/81,0,,54,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/8/81,0,,58,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/9/81,0,,61,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/10/81,0.06,,54,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/11/81,0.16,,59,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/12/81,0.04,,58,38
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/13/81,0,,60,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/14/81,0,,54,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/15/81,0,,62,30
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/16/81,0,,65,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/17/81,0,,55,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/18/81,0,,57,22
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/19/81,0,,67,26
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/20/81,0,,57,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/21/81,0,,59,33
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/22/81,0,,64,27
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/23/81,0,,68,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/24/81,0,,71,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/25/81,0,,67,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/26/81,0,,75,36
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/27/81,0.11,,63,34
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/28/81,0.09,,51,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/29/81,0,,62,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/30/81,0,,70,35
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3/31/81,0,,65,32
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/1/81,0,,74,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/2/81,0,,72,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/3/81,0,,54,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/4/81,0,,57,28
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/5/81,0,,64,21
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/6/81,0,,74,31
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/7/81,0,,79,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/8/81,0,,74,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/9/81,0,,78,37
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/10/81,0,,79,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/11/81,0,,80,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/12/81,0.02,,70,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/13/81,0.17,,76,49
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/14/81,0,,60,42
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/15/81,0.03,,68,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/16/81,0,,78,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/17/81,0,,80,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/18/81,0.08,,72,51
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/19/81,0,,74,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/20/81,0,,76,42
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/21/81,0,,80,48
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/22/81,0,,78,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/23/81,0,,74,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/24/81,0,,79,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/25/81,0,,86,48
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/26/81,0,,85,49
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/27/81,0,,85,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/28/81,0,,87,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/29/81,0,,88,54
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4/30/81,0,,88,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/1/81,0.2,,79,56
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/2/81,0.04,,78,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/3/81,0,,82,59
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/4/81,0,,81,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/5/81,0.03,,72,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/6/81,0,,80,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/7/81,0,,80,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/8/81,0,,79,41
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/9/81,0,,70,40
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/10/81,0,,76,39
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/11/81,0,,84,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/12/81,0,,85,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/13/81,0,,82,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/14/81,0,,82,51
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/15/81,0.09,,81,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/16/81,0.1,,71,46
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/17/81,0,,71,48
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/18/81,0,,79,43
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/19/81,0,,81,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/20/81,0,,85,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/21/81,0,,78,48
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/22/81,0,,80,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/23/81,0,,80,45
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/24/81,0,,81,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/25/81,0,,87,51
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/26/81,0,,88,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/27/81,0,,88,60
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/28/81,0,,81,57
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/29/81,0.07,,75,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/30/81,0,,70,53
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5/31/81,0,,80,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/1/81,0,,81,44
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/2/81,0,,88,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/3/81,0.1,,83,52
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/4/81,0,,82,47
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/5/81,0.01,,86,57
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/6/81,0,,92,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/7/81,0,,100,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/8/81,0,,100,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/9/81,0,,100,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/10/81,0,,99,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/11/81,0,,101,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/12/81,0,,100,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/13/81,0,,95,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/14/81,0,,92,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/15/81,0,,81,50
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/16/81,0,,85,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/17/81,0,,92,55
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/18/81,0,,98,58
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/19/81,0,,100,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/20/81,0,,102,56
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/21/81,0,,103,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/22/81,0,,104,61
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/23/81,0,,100,72
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/24/81,0,,104,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/25/81,0.02,,93,70
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/26/81,0,,96,71
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/27/81,0,,95,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/28/81,0,,94,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/29/81,0.19,,83,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6/30/81,0.03,,81,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/1/81,0.54,,75,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/2/81,0,,92,62
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/3/81,0,,96,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/4/81,0,,98,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/5/81,0,,96,71
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/6/81,0.02,,99,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/7/81,0.07,,95,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/8/81,0.02,,95,60
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/9/81,0,,86,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/10/81,0,,90,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/11/81,0,,93,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/12/81,0,,93,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/13/81,0,,94,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/14/81,0,,94,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/15/81,0.22,,94,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/16/81,0,,90,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/17/81,0,,90,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/18/81,0,,95,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/19/81,0.02,,99,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/20/81,0,,101,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/21/81,0,,102,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/22/81,0,,101,68
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/23/81,0,,100,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/24/81,0.14,,97,70
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/25/81,0,,97,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/26/81,0,,93,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/27/81,0,,91,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/28/81,0,,93,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/29/81,0,,95,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/30/81,0,,96,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7/31/81,0.04,,94,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/1/81,0.03,,88,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/2/81,0,,97,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/3/81,0,,99,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/4/81,0,,97,69
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/5/81,0.27,,98,66
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/6/81,0,,99,69
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/7/81,0.1,,89,67
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/8/81,0.01,,90,65
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/9/81,0,,87,64
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/10/81,0,,86,63
USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8/11/81,0.3,,85,60
